"","mz","intensity","RT","peak ID","HS IDs","series level","to ID","m/z increment","RT increment","HS cluster"
"320",243.095141612,999,4.14848888888889,320,"0","0","0","none","none","0"
"321",147.125379752,999,7.730875,321,"0","0","0","none","none","0"
"322",169.107323752,999,7.730875,322,"0","0","0","none","none","0"
"323",147.125379752,999,7.730875,323,"0","0","0","none","none","0"
"324",169.107323752,999,7.730875,324,"0","0","0","none","none","0"
"325",147.125379752,999,7.730875,325,"0","0","0","none","none","0"
"326",169.107323752,999,7.730875,326,"0","0","0","none","none","0"
"327",175.023713912,999,6.13205777777778,327,"0","0","0","none","none","0"
"328",197.005657912,999,6.13205777777778,328,"0","0","0","none","none","0"
"329",175.023713912,999,6.13205777777778,329,"0","0","0","none","none","0"
"330",197.005657912,999,6.13205777777778,330,"0","0","0","none","none","0"
"331",175.107718308,999,1.74072,331,"0","0","0","none","none","0"
"332",197.089662308,999,1.74072,332,"0","0","0","none","none","0"
"333",175.107718308,999,1.74072,333,"0","0","0","none","none","0"
"334",197.089662308,999,1.74072,334,"0","0","0","none","none","0"
"335",175.107718308,999,1.74072,335,"0","0","0","none","none","0"
"336",197.089662308,999,1.74072,336,"0","0","0","none","none","0"
"337",204.123034024,999,6.19336444444444,337,"0","0","0","none","none","0"
"338",226.104978024,999,6.19336444444444,338,"0","0","0","none","none","0"
"339",204.123034024,999,6.19336444444444,339,"0","0","0","none","none","0"
"340",226.104978024,999,6.19336444444444,340,"0","0","0","none","none","0"
"341",148.060433768,999,1.66727307692308,341,"0","0","0","none","none","0"
"342",170.042377768,999,1.66727307692308,342,"0","0","0","none","none","0"
"343",148.060433768,999,1.66727307692308,343,"0","0","0","none","none","0"
"344",170.042377768,999,1.66727307692308,344,"0","0","0","none","none","0"
"345",136.06177116,999,5.66204,345,"0","0","0","none","none","0"
"346",158.04371516,999,5.66204,346,"0","0","0","none","none","0"
"347",136.06177116,999,5.66204,347,"0","0","0","none","none","0"
"348",158.04371516,999,5.66204,348,"0","0","0","none","none","0"
"349",136.06177116,999,5.66204,349,"0","0","0","none","none","0"
"350",158.04371516,999,5.66204,350,"0","0","0","none","none","0"
"351",136.06177116,999,5.66204,351,"0","0","0","none","none","0"
"352",158.04371516,999,5.66204,352,"0","0","0","none","none","0"
"353",181.070664104,999,4.79895,353,"0","0","0","none","none","0"
"354",203.052608104,999,4.79895,354,"0","0","0","none","none","0"
"355",181.070664104,999,4.79895,355,"0","0","0","none","none","0"
"356",203.052608104,999,4.79895,356,"0","0","0","none","none","0"
"357",181.070664104,999,4.79895,357,"0","0","0","none","none","0"
"358",203.052608104,999,4.79895,358,"0","0","0","none","none","0"
"359",268.104029896,999,3.04773181818182,359,"0","0","0","none","none","0"
"360",290.085973896,999,3.04773181818182,360,"0","0","0","none","none","0"
"361",268.104029896,999,3.04773181818182,361,"0","0","0","none","none","0"
"362",290.085973896,999,3.04773181818182,362,"0","0","0","none","none","0"
"363",268.104029896,999,3.04773181818182,363,"0","0","0","none","none","0"
"364",290.085973896,999,3.04773181818182,364,"0","0","0","none","none","0"
"365",268.104029896,999,3.04773181818182,365,"0","0","0","none","none","0"
"366",290.085973896,999,3.04773181818182,366,"0","0","0","none","none","0"
"367",1579.66561637,999,1.41266153846154,367,"0","0","0","none","none","0"
"368",1601.64756037,999,1.41266153846154,368,"0","0","0","none","none","0"
"369",1579.66561637,999,1.41266153846154,369,"0","0","0","none","none","0"
"370",1601.64756037,999,1.41266153846154,370,"0","0","0","none","none","0"
"371",1579.66561637,999,1.41266153846154,371,"0","0","0","none","none","0"
"372",1601.64756037,999,1.41266153846154,372,"0","0","0","none","none","0"
"373",475.971625578,999,1.21463611111111,373,"0","0","0","none","none","0"
"374",497.953569578,999,1.21463611111111,374,"0","0","0","none","none","0"
"375",339.07002607,999,1.50566730769231,375,"0","0","0","none","none","0"
"376",361.05197007,999,1.50566730769231,376,"0","0","0","none","none","0"
"377",296.064212418,999,1.72889777777778,377,"0","0","0","none","none","0"
"378",318.046156418,999,1.72889777777778,378,"0","0","0","none","none","0"
"379",147.028799292,999,6.09118666666667,379,"0","0","0","none","none","0"
"380",169.010743292,999,6.09118666666667,380,"0","0","0","none","none","0"
"381",147.028799292,999,6.09118666666667,381,"0","0","0","none","none","0"
"382",169.010743292,999,6.09118666666667,382,"0","0","0","none","none","0"
"383",147.028799292,999,6.09118666666667,383,"0","0","0","none","none","0"
"384",169.010743292,999,6.09118666666667,384,"0","0","0","none","none","0"
"385",147.028799292,999,6.09118666666667,385,"0","0","0","none","none","0"
"386",169.010743292,999,6.09118666666667,386,"0","0","0","none","none","0"
"387",146.044783704,999,4.6119,387,"0","0","0","none","none","0"
"388",168.026727704,999,4.6119,388,"0","0","0","none","none","0"
"389",146.044783704,999,4.6119,389,"0","0","0","none","none","0"
"390",168.026727704,999,4.6119,390,"0","0","0","none","none","0"
"391",90.054954464,999,1.77568,391,"0","0","0","none","none","0"
"392",112.036898464,999,1.77568,392,"0","0","0","none","none","0"
"393",90.054954464,999,1.77568,393,"0","0","0","none","none","0"
"394",112.036898464,999,1.77568,394,"0","0","0","none","none","0"
"395",90.054954464,999,1.77568,395,"0","0","0","none","none","0"
"396",112.036898464,999,1.77568,396,"0","0","0","none","none","0"
"397",90.054954464,999,1.77568,397,"0","0","0","none","none","0"
"398",112.036898464,999,1.77568,398,"0","0","0","none","none","0"
"399",90.054954464,999,1.77568,399,"0","0","0","none","none","0"
"400",112.036898464,999,1.77568,400,"0","0","0","none","none","0"
"401",90.054954464,999,1.77568,401,"0","0","0","none","none","0"
"402",112.036898464,999,1.77568,402,"0","0","0","none","none","0"
"403",232.129182024,999,1.52743461538462,403,"0","0","0","none","none","0"
"404",254.111126024,999,1.52743461538462,404,"0","0","0","none","none","0"
"405",90.054954464,999,6.14692,405,"0","0","0","none","none","0"
"406",112.036898464,999,6.14692,406,"0","0","0","none","none","0"
"407",90.054954464,999,6.14692,407,"0","0","0","none","none","0"
"408",112.036898464,999,6.14692,408,"0","0","0","none","none","0"
"409",90.054954464,999,6.14692,409,"0","0","0","none","none","0"
"410",112.036898464,999,6.14692,410,"0","0","0","none","none","0"
"411",218.149917468,999,1.64418653846154,411,"0","0","0","none","none","0"
"412",240.131861468,999,1.64418653846154,412,"0","0","0","none","none","0"
"413",189.123368372,999,2.63315,413,"0","0","0","none","none","0"
"414",211.105312372,999,2.63315,414,"0","0","0","none","none","0"
"415",142.049869084,999,1.79307555555556,415,"0","0","0","none","none","0"
"416",164.031813084,999,1.79307555555556,416,"0","0","0","none","none","0"
"417",356.162510596,999,5.71034222222222,417,"0","0","0","none","none","0"
"418",378.144454596,999,5.71034222222222,418,"0","0","0","none","none","0"
"419",158.044783704,999,1.77939555555556,419,"0","0","0","none","none","0"
"420",180.026727704,999,1.77939555555556,420,"0","0","0","none","none","0"
"421",291.2318562,999,14.4329545454545,421,"0","0","0","none","none","0"
"422",313.2138002,999,14.4329545454545,422,"0","0","0","none","none","0"
"423",291.2318562,999,14.4329545454545,423,"0","0","0","none","none","0"
"424",313.2138002,999,14.4329545454545,424,"0","0","0","none","none","0"
"425",467.263944176,999,13.1308954545455,425,"0","0","0","none","none","0"
"426",489.245888176,999,13.1308954545455,426,"0","0","0","none","none","0"
"427",467.263944176,999,13.1308954545455,427,"0","0","0","none","none","0"
"428",489.245888176,999,13.1308954545455,428,"0","0","0","none","none","0"
"429",138.054954464,999,8.66037272727273,429,"0","0","0","none","none","0"
"430",160.036898464,999,8.66037272727273,430,"0","0","0","none","none","0"
"431",71.060374192,999,6.99072727272727,431,"0","0","0","none","none","0"
"432",93.042318192,999,6.99072727272727,432,"0","0","0","none","none","0"
"433",131.117889068,999,7.31975,433,"0","0","0","none","none","0"
"434",153.099833068,999,7.31975,434,"0","0","0","none","none","0"
"435",151.06009942,999,1.90763181818182,435,"0","0","0","none","none","0"
"436",173.04204342,999,1.90763181818182,436,"0","0","0","none","none","0"
"437",151.06009942,999,1.90763181818182,437,"0","0","0","none","none","0"
"438",173.04204342,999,1.90763181818182,438,"0","0","0","none","none","0"
"439",175.118951688,999,1.75879111111111,439,"0","0","0","none","none","0"
"440",197.100895688,999,1.75879111111111,440,"0","0","0","none","none","0"
"441",175.118951688,999,1.75879111111111,441,"0","0","0","none","none","0"
"442",197.100895688,999,1.75879111111111,442,"0","0","0","none","none","0"
"443",175.118951688,999,1.75879111111111,443,"0","0","0","none","none","0"
"444",197.100895688,999,1.75879111111111,444,"0","0","0","none","none","0"
"445",175.118951688,999,1.75879111111111,445,"0","0","0","none","none","0"
"446",197.100895688,999,1.75879111111111,446,"0","0","0","none","none","0"
"447",177.039363976,999,7.59925,447,"0","0","0","none","none","0"
"448",199.021307976,999,7.59925,448,"0","0","0","none","none","0"
"449",177.039363976,999,7.59925,449,"0","0","0","none","none","0"
"450",199.021307976,999,7.59925,450,"0","0","0","none","none","0"
"451",277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84"
"452",299.146508488,999,8.41830666666667,452,"37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","472/474/472/474/472/474/472/474/472/474/472/474/472/474/472/474","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52"
"453",277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68"
"454",299.146508488,999,8.41830666666667,454,"21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","472/474/472/474/472/474/472/474/472/474/472/474/472/474/472/474","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36"
"455",305.195864616,999,10.1979090909091,455,"53/54/55/56/57/58/59/60/69/70/71/72/73/74/75/76","3/3/3/3/3/3/3/3/3/3/3/3/3/3/3/3","481/481/481/481/479/479/479/479/481/481/481/481/479/479/479/479","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/69/70/71/72/73/74/75/76"
"456",327.177808616,999,10.1979090909091,456,"21/22/23/24/25/26/27/28/37/38/39/40/41/42/43/44","3/3/3/3/3/3/3/3/3/3/3/3/3/3/3/3","482/482/482/482/480/480/480/480/482/482/482/482/480/480/480/480","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","21/22/23/24/25/26/27/28/37/38/39/40/41/42/43/44"
"457",305.195864616,999,10.1979090909091,457,"61/62/63/64/65/66/67/68/77/78/79/80/81/82/83/84","3/3/3/3/3/3/3/3/3/3/3/3/3/3/3/3","481/481/481/481/479/479/479/479/481/481/481/481/479/479/479/479","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","61/62/63/64/65/66/67/68/77/78/79/80/81/82/83/84"
"458",327.177808616,999,10.1979090909091,458,"29/30/31/32/33/34/35/36/45/46/47/48/49/50/51/52","3/3/3/3/3/3/3/3/3/3/3/3/3/3/3/3","482/482/482/482/480/480/480/480/482/482/482/482/480/480/480/480","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","29/30/31/32/33/34/35/36/45/46/47/48/49/50/51/52"
"459",235.117614296,999,6.67118181818182,459,"0","0","0","none","none","0"
"460",257.099558296,999,6.67118181818182,460,"0","0","0","none","none","0"
"461",235.117614296,999,6.67118181818182,461,"0","0","0","none","none","0"
"462",257.099558296,999,6.67118181818182,462,"0","0","0","none","none","0"
"463",263.148914424,999,7.86221333333333,463,"0","0","0","none","none","0"
"464",285.130858424,999,7.86221333333333,464,"0","0","0","none","none","0"
"465",263.148914424,999,7.86221333333333,465,"0","0","0","none","none","0"
"466",285.130858424,999,7.86221333333333,466,"0","0","0","none","none","0"
"467",289.164564488,999,9.13690909090909,467,"0","0","0","none","none","0"
"468",311.146508488,999,9.13690909090909,468,"0","0","0","none","none","0"
"469",289.164564488,999,9.13690909090909,469,"0","0","0","none","none","0"
"470",311.146508488,999,9.13690909090909,470,"0","0","0","none","none","0"
"471",291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83"
"472",313.162158552,999,9.31041333333333,472,"21/23/25/27/29/31/33/35/37/39/41/43/45/47/49/51","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","456/456/456/456/458/458/458/458/456/456/456/456/458/458/458/458","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","21/23/25/27/29/31/33/35/37/39/41/43/45/47/49/51"
"473",291.180214552,999,9.31041333333333,473,"54/56/58/60/62/64/66/68/70/72/74/76/78/80/82/84","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","54/56/58/60/62/64/66/68/70/72/74/76/78/80/82/84"
"474",313.162158552,999,9.31041333333333,474,"22/24/26/28/30/32/34/36/38/40/42/44/46/48/50/52","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","456/456/456/456/458/458/458/458/456/456/456/456/458/458/458/458","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","22/24/26/28/30/32/34/36/38/40/42/44/46/48/50/52"
"475",317.195864616,999,10.9236577777778,475,"11/12/15/16","1/1/1/1","483/483/485/485","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","11/12/15/16"
"476",339.177808616,999,10.9236577777778,476,"5/6/7/8","1/1/1/1","484/484/486/486","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","5/6/7/8"
"477",317.195864616,999,10.9236577777778,477,"9/10/13/14","1/1/1/1","483/483/485/485","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","9/10/13/14"
"478",339.177808616,999,10.9236577777778,478,"1/2/3/4","1/1/1/1","484/484/486/486","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","1/2/3/4"
"479",319.21151468,999,11.0980511111111,479,"57/58/59/60/65/66/67/68/73/74/75/76/81/82/83/84","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","487/487/489/489/487/487/489/489/487/487/489/489/487/487/489/489","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","57/58/59/60/65/66/67/68/73/74/75/76/81/82/83/84"
"480",341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52"
"481",319.21151468,999,11.0980511111111,481,"53/54/55/56/61/62/63/64/69/70/71/72/77/78/79/80","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","487/487/489/489/487/487/489/489/487/487/489/489/487/487/489/489","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/61/62/63/64/69/70/71/72/77/78/79/80"
"482",341.19345868,999,11.0980511111111,482,"21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48"
"483",331.21151468,999,11.8289,483,"9/10/11/12","2/2/2/2","491/493/491/493","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","9/10/11/12"
"484",353.19345868,999,11.8289,484,"1/2/5/6","2/2/2/2","492/494/492/494","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","1/2/5/6"
"485",331.21151468,999,11.8289,485,"13/14/15/16","2/2/2/2","491/493/491/493","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","13/14/15/16"
"486",353.19345868,999,11.8289,486,"3/4/7/8","2/2/2/2","492/494/492/494","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","3/4/7/8"
"487",333.227164744,999,12.0075090909091,487,"53/54/57/58/61/62/65/66/69/70/73/74/77/78/81/82","5/5/5/5/5/5/5/5/5/5/5/5/5/5/5/5","0","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/57/58/61/62/65/66/69/70/73/74/77/78/81/82"
"488",355.209108744,999,12.0075090909091,488,"21/22/25/26/29/30/33/34/37/38/41/42/45/46/49/50","5/5/5/5/5/5/5/5/5/5/5/5/5/5/5/5","0","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","21/22/25/26/29/30/33/34/37/38/41/42/45/46/49/50"
"489",333.227164744,999,12.0075090909091,489,"55/56/59/60/63/64/67/68/71/72/75/76/79/80/83/84","5/5/5/5/5/5/5/5/5/5/5/5/5/5/5/5","0","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","55/56/59/60/63/64/67/68/71/72/75/76/79/80/83/84"
"490",355.209108744,999,12.0075090909091,490,"23/24/27/28/31/32/35/36/39/40/43/44/47/48/51/52","5/5/5/5/5/5/5/5/5/5/5/5/5/5/5/5","0","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","23/24/27/28/31/32/35/36/39/40/43/44/47/48/51/52"
"491",345.227164744,999,12.7169333333333,491,"9/11/13/15","3/3/3/3","0","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","9/11/13/15"
"492",367.209108744,999,12.7169333333333,492,"1/3/5/7","3/3/3/3","0","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","1/3/5/7"
"493",345.227164744,999,12.7169333333333,493,"10/12/14/16","3/3/3/3","0","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","10/12/14/16"
"494",367.209108744,999,12.7169333333333,494,"2/4/6/8","3/3/3/3","0","14.0156501/14.0156501/14.0156501/14.0156501","0.8966/0.8966/0.8966/0.8966","2/4/6/8"
"495",1094.331809022,999,1.24717222222222,495,"0","0","0","none","none","0"
"496",1116.313753022,999,1.24717222222222,496,"0","0","0","none","none","0"
"497",247.153999804,999,7.711375,497,"0","0","0","none","none","0"
"498",269.135943804,999,7.711375,498,"0","0","0","none","none","0"
"499",247.153999804,999,7.711375,499,"0","0","0","none","none","0"
"500",269.135943804,999,7.711375,500,"0","0","0","none","none","0"
